area_type,availability,location,bhk,total_sqft,bath,balcony,price,latitude,longitude,distance_school_km,distance_hospital_km,distance_college_km,distance_bus_stop_km,distance_railway_station_km,distance_shopping_km,distance_bank_km,distance_park_km
Super built-up  Area,Ready To Move,Adarsh Nagar,2,1270.0,2.0,1.0,50.0,13.0305452,77.609433,0.2632570888874432,0.23163708028758856,0.925759327472731,0.11268140529352903,2.844092305661727,0.16045779801558482,0.9543050354197298,0.2434574080274283
Super built-up  Area,Ready To Move,Ramakrishnappa Layout,2,1500.0,2.0,2.0,185.0,12.9778951,77.5164792,0.26359950768246565,0.5265660189814425,0.6846930242745519,0.0,2.395069720571528,0.8173000834474168,0.6739056276955637,0.3718675734741327
Super built-up  Area,Ready To Move,Govindaraja Nagar Ward,2,840.0,2.0,2.0,45.0,12.9755632,77.5367385,0.28971672441414886,0.09233558240320562,0.43496284209062286,0.0,0.5173646524108878,0.20562182414529587,0.015974365535700256,0.06676405895616289
Plot  Area,Ready To Move,Tharabanahalli,3,4395.0,3.0,2.0,240.0,13.101684,77.4798441,0.6934241797042311,2.213430027184774,1.800157006857634,0.10091696608216542,1.5777175532721865,5.10789139184728,4.77833029017187,1.4503168110272882
Super built-up  Area,Ready To Move,Ganga Nagar,2,845.0,2.0,1.0,55.0,13.0232471,77.5883569,0.5080408885649448,0.35488974080870295,0.5209226132126356,0.2863167340779061,2.158233034933955,0.4043243642178062,0.36020757077132587,0.24638077671182967
Built-up  Area,Ready To Move,Cholanayakanahalli,3,2511.0,3.0,3.0,205.0,13.0364498,77.5975272,0.07901112745369283,0.7444002880942643,0.2909887805534932,0.03863759196707682,1.397291657006636,0.287037538807717,0.053182251083976576,0.44195181379658277
Built-up  Area,Ready To Move,ISRO Layout,6,4400.0,6.0,3.0,250.0,12.8974283,77.5573828,0.3807855048419975,0.7111773335617088,0.6362190325032177,0.18666501830461418,1.1014440309060818,1.1288893096944712,0.14413911302039137,0.04038296320300753
Super built-up  Area,Ready To Move,Mysore Highway,3,1450.0,2.0,2.0,70.0,12.8674385,77.4374665,0.24515178685715217,0.691678302259947,0.4914295908857081,0.06889618933543376,2.9632895887244897,3.540528425793349,7.018925693233627,0.5847112799433831
Plot  Area,Ready To Move,ISRO Layout,4,1200.0,4.0,2.0,155.0,12.8974283,77.5573828,0.3807855048419975,0.7111773335617088,0.6362190325032177,0.18666501830461418,1.1014440309060818,1.1288893096944712,0.14413911302039137,0.04038296320300753
Built-up  Area,Ready To Move,T Dasarahalli,3,1200.0,3.0,1.0,90.0,13.0430177,77.5130488,0.7693686735314349,0.0964477853481865,0.7320591721790012,0.0,0.06007366667790614,0.5575942537373683,0.04354663222588013,0.2324277668437167
Super built-up  Area,Ready To Move,Green View Layout,2,1007.0,2.0,2.0,43.0,13.0052377,77.6492182,0.10567931831722552,0.6581367301416471,0.19369871935997673,0.18044358767114835,1.0717998604084549,0.7894374374145819,0.7161731957730785,0.6783849587048884
Super built-up  Area,Ready To Move,Shantiniketan Layout,2,1200.0,2.0,2.0,50.0,12.8824524,77.6024627,0.20419629024976163,0.5226700664503103,0.7828645879791881,0.5527872448547395,3.81793248830263,0.4218365196959022,0.24280905132088573,0.4842645519740324
Super built-up  Area,Ready To Move,Peenya,2,966.0,2.0,2.0,49.9,13.0330515,77.5332233,0.6206590321164219,0.3873979658410522,0.1501381572257068,0.38568811703782535,0.004356173622921422,1.8840871690080383,1.19298303322683,0.251953450426604
Built-up  Area,Ready To Move,Jalahalli West,2,782.0,2.0,2.0,55.68,13.0533332,77.5306036,0.6896603550629825,0.3861452326934535,0.9082104432979032,0.0,1.9449554409085397,1.7257450086713375,0.3233362131310938,0.29899865716642837
Super built-up  Area,Ready To Move,Byatarayanapura,3,1413.0,2.0,2.0,75.0,13.068322,77.591006,0.3443110226338292,0.41974053719471355,0.7992864119123549,0.29041501188169244,1.7440295032759237,0.2760412994222658,0.30985445482176144,0.034142327133626194
Built-up  Area,Ready To Move,Shampura,4,2650.0,4.0,2.0,150.0,13.0309565,77.6111581,0.30688027135394874,0.3289322759885087,0.860303745928376,0.25608625736139806,2.9903985551547256,0.3521105155176511,1.122452021915784,0.18861788953636494
Super built-up  Area,22-Jan,Vajarahalli,2,945.0,2.0,1.0,54.0,12.8775221,77.5448072,0.39043297341482425,0.10843158798494235,0.19336781242231585,0.05740958802689698,0.0118586290848151,0.21277941164450823,1.29557576113597,0.18770491797376262
Built-up  Area,Ready To Move,Peenya,3,1870.0,3.0,3.0,110.0,13.0330515,77.5332233,0.6206590321164219,0.3873979658410522,0.1501381572257068,0.38568811703782535,0.004356173622921422,1.8840871690080383,1.19298303322683,0.251953450426604
Super built-up  Area,19-Jan,Chandra Layout,3,1260.0,2.0,2.0,85.05,12.955333,77.5238903,0.17570190040039907,0.47082836593075394,0.6310898248824196,0.18060977594425673,1.174322918929593,0.4712896027976736,0.536204106871908,0.20025162318908246
Super built-up  Area,Ready To Move,ISRO Layout,2,1000.0,2.0,1.0,60.0,12.8974283,77.5573828,0.3807855048419975,0.7111773335617088,0.6362190325032177,0.18666501830461418,1.1014440309060818,1.1288893096944712,0.14413911302039137,0.04038296320300753
Super built-up  Area,Ready To Move,Basavanapura,3,1612.0,3.0,3.0,46.74,13.0093485,77.7108379,2.8413195146132013,3.129888965986701,3.4312103865410886,2.981825160281818,3.743838793158642,3.189481332471199,3.396029973024346,2.9029849999807387
Super built-up  Area,Ready To Move,Sanjeevini Nagar,3,2795.0,4.0,2.0,235.0,12.9162546,77.5891812,0.17121809684656908,0.017317330311473686,0.3625947736602678,0.08148180721637732,0.1323941262860298,0.34245783432107135,0.34967847935474977,0.1285678115971946
Plot  Area,Ready To Move,Mahalakshmi Layout,4,3750.0,4.0,0.0,760.0,13.0113153,77.5446972,0.23740276629223894,0.09860623057232684,0.5183868358706647,0.09506708627770726,0.5746733346351819,0.33788189449629547,0.3225643956295112,0.17657263070213366
Built-up  Area,Ready To Move,Yarandahalli,3,1350.0,2.0,3.0,48.0,12.8087698,77.6673579,0.9155906965220465,2.3053222752659566,3.0792608205248997,0.9905609773609246,2.717728111022887,1.4791674725674056,1.6906097766784496,0.3440003046565974
Super built-up  Area,Ready To Move,Keshava Nagar,3,1904.0,3.0,1.0,150.0,12.9598176,77.5335655,0.23210903639176,0.22008479567282963,0.6905755842043423,0.1565270575876934,0.23078957028620592,0.2019640792549467,0.039225179080903616,0.3190422256796064
Super built-up  Area,Ready To Move,RMV Extension,3,2000.0,3.0,1.0,175.0,13.0356488,77.574775,0.27567506474460707,0.05757389317906932,0.35523666639453216,0.16734187871078743,1.4606057158893393,0.2522547698596006,0.043621557924692286,0.1043749949876761
Super built-up  Area,Ready To Move,Tejaswini Nagar,3,1425.0,2.0,2.0,75.0,12.8601269,77.6053051,0.14820740084497552,0.6049529198235144,0.7592944512176337,0.6210184176961187,4.864687688427727,0.7937290603176557,1.0713744778188539,0.328604065277131
Built-up  Area,Ready To Move,Jai Bheema Nagar,3,1470.0,2.0,2.0,70.0,12.9194294,77.6169759,0.1093159359690837,0.42973042280459767,0.3481456332590293,0.008677469894634011,0.5017523003337255,0.1219525683583528,0.37505424193739234,0.38485766517211734
Plot  Area,Ready To Move,8th block Koramangala,3,1846.0,3.0,2.0,300.0,12.9408685,77.617338,0.1559870592295821,0.1604491805840758,0.8967502609985911,0.17569389617772146,2.7231590196495965,0.28337946168611344,0.1867693541306763,0.04308247888700977
Super built-up  Area,Ready To Move,Jakkuru Layout,2,1340.0,2.0,2.0,55.7,13.0763895,77.6057269,0.21474235211743922,1.1819234489282802,1.0652751645427057,0.10279767392543294,3.5171404464589746,0.47940403912947127,0.31204917669628296,0.14942370243834902
Super built-up  Area,Ready To Move,Nagasandra,2,980.0,2.0,1.0,48.0,13.0479536,77.5001422,0.3806427066905452,0.7148775788326847,0.30617474677155887,0.19549304218498506,0.0,0.23298988436546128,1.3923969212687068,0.28550970083411287
Super built-up  Area,Ready To Move,Langford Town,3,912.0,2.0,1.0,70.0,12.957998,77.6037312,0.26555191705279724,0.16536205522326664,0.4837517997282035,0.2657066140215861,1.9770543882827127,0.21703613945670555,0.1667021991722449,0.2075253168726802
Built-up  Area,Ready To Move,Nagondanahalli,2,1207.0,2.0,2.0,43.5,12.97516,77.7703403,9.351829221830958,9.551691173899616,10.141605304315611,9.525980545375313,10.410938928241698,9.527280653476089,9.56846550636124,9.352189041095249
Built-up  Area,18-Jun,"Off Sarjapur Road,",3,1798.0,3.0,2.0,89.0,12.9098432,77.6878366,1.1051022045019527,0.6805513280404066,1.9656827419843699,1.1869007187428442,5.6683774202509545,1.112004730708491,0.6142498575885429,1.2760037008635743
Super built-up  Area,Ready To Move,Ngef Layout,3,1415.0,3.0,3.0,78.0,12.9592694,77.5093895,0.1707055862821195,0.2047945012860207,0.49350538699385155,0.10640091515652075,2.3711857059643573,0.30668080814465287,0.3919147017428212,0.17368225698936657
Plot  Area,Ready To Move,Shantiniketan Layout,2,1500.0,2.0,1.0,115.0,12.8824524,77.6024627,0.20419629024976163,0.5226700664503103,0.7828645879791881,0.5527872448547395,3.81793248830263,0.4218365196959022,0.24280905132088573,0.4842645519740324
Super built-up  Area,Ready To Move,Mylasandra,2,1110.0,2.0,2.0,55.0,12.9160293,77.497544,1.0452885768422768,1.0138891974289514,0.8489748797565938,0.762938664142884,0.9183291831616178,1.2795930950935979,1.322361539342387,0.5489078364368926
Super built-up  Area,18-Apr,Bank Of Baroda Colony,2,1080.0,2.0,2.0,39.0,12.893481,77.5837404,0.21491317844671506,0.3137021142667712,0.7223786495794788,0.24581023239846064,1.503767970885472,0.26742617541395786,0.30914875242607154,0.21559621072893287
Super built-up  Area,Ready To Move,Ashwath Nagar,3,1644.0,3.0,3.0,84.0,12.9619639,77.6988922,1.9909283466248888,2.266882797422128,3.8141316141547152,1.8189762161555543,4.804565952597375,1.8406337334721008,1.8258733386045956,2.243107499602186
Super built-up  Area,Ready To Move,Ncpr Industrial Layout,2,1285.0,2.0,3.0,72.5,12.9859833,77.7128318,3.38826775395328,3.35161775097081,3.825031787486886,3.3479268470433654,4.112073667133889,3.5814865019367925,3.572897932774817,3.311462554623665
Built-up  Area,Ready To Move,Anand Nagar,2,1060.0,2.0,2.0,55.0,13.0346991,77.5944561,0.31083758586238325,0.46423470153933316,0.3358734558909821,0.30222845917800634,1.2458230633628435,0.5867872450277489,0.42631176765568846,0.05740924145896439
Built-up  Area,Ready To Move,Kundalahalli Colony,2,1280.0,2.0,1.0,69.0,12.9706554,77.7115645,3.006767293497066,3.3392446828337543,4.585195155555811,3.1412184595908217,4.905447774915896,3.1407592433045926,3.182776036224109,3.041900332307277
Super built-up  Area,Ready To Move,Coffee Board Layout,3,3045.0,3.0,2.0,170.0,13.0503251,77.6060803,0.2695605285832775,0.3504993968410028,0.8755302838097837,0.23864923205173022,2.3157731254236493,0.26842241072878464,0.2592843012966606,0.25123888695860264
Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,3,1464.0,3.0,2.0,46.0,12.8921814,77.6483362,0.46622584615558244,0.4024894754649263,1.590037586754037,0.2914893179979951,1.0199203778686394,0.8416407718990452,0.8426565901505942,0.3811037228329746
Super built-up  Area,Ready To Move,Geleyara Balaga Layout,2,700.0,1.0,1.0,26.0,13.0712823,77.5061497,0.41672401127314057,0.3099848539112351,0.3820520658752476,0.020089470351872814,0.3817186557562042,1.256579159053626,0.582945600492385,0.3174442024020507
Plot  Area,Ready To Move,Sundara Nagar,2,900.0,2.0,1.0,110.0,12.97293,77.6151399,0.35595953229875194,0.4666580165364115,0.23027687260986504,0.16325629649056442,0.2040312917963957,0.1198880027179195,0.045007767129423906,0.4202580049044779
Super built-up  Area,Ready To Move,Silver Springs Layout,2,1084.0,2.0,2.0,50.0,12.9582324,77.7098778,3.237174165974709,3.5130233852960027,4.968307556305139,3.00590067134018,5.8006954960818256,3.1012542699829155,3.0761877470936456,3.4278114033291605
Carpet  Area,Ready To Move,Maruthi Sevanagar,2,950.0,2.0,2.0,47.0,13.0027048,77.6346165,0.5321625380346388,0.19417398240219777,0.9208752287803248,0.0,0.7840691543784972,0.2697193371570841,0.2848866895515785,0.28402661575794735
Super built-up  Area,Ready To Move,RMV 2nd Stage,4,2000.0,4.0,0.0,120.0,13.0360109,77.5695288,0.4261186412677136,0.23016829477493658,0.6835717594737608,0.24790917993688982,1.084138439304588,0.2016722099492652,0.24322361973522807,0.021407978285310943
Super built-up  Area,18-Dec,Kodathi,2,850.0,2.0,2.0,27.0,12.8905129,77.7133427,3.2657792190990267,4.159660821341419,4.299121177660527,4.201717102470158,6.592773986180093,4.245890143505107,4.09630459338537,4.3320387359091175
Super built-up  Area,Ready To Move,Manayata Tech Park,2,1200.0,2.0,2.0,55.0,13.0452041,77.6265447,0.3393690967546841,0.40210135654930174,1.2406514779455502,0.07399415719656398,4.375058867487969,0.0357499920198527,0.5317260249535406,0.1332476240783125
Built-up  Area,Ready To Move,Basavanna Nagar,3,1645.0,3.0,2.0,95.0,12.9887336,77.7204129,4.264079494558919,4.216731387298778,4.528225098175108,4.054156977773915,4.794685079131483,4.342535647596168,4.432753354455206,4.086034326088225
Plot  Area,18-Mar,T.C PALYA,2,1200.0,2.0,0.0,79.0,13.0160374,77.6910921,1.0752818681039555,1.5820825974352049,1.3415812660568676,0.8340115984799364,2.309420096236168,0.9421957391528901,1.3494844902302519,0.7188726602171265
Carpet  Area,Ready To Move,Muneshwara Nagar,2,1230.0,2.0,3.0,48.0,13.0052451,77.7132511,3.107293047243793,3.3478729738129065,3.7345005135308846,3.251463711792042,3.9004698364457173,3.6225763289101742,3.713940494581584,3.275727947183958
Plot  Area,Ready To Move,Bull Temple Road,3,1350.0,2.0,0.0,140.0,12.954905,77.5674402,0.06322117776472086,0.021802504342976033,0.3293676269634874,0.17459714145779248,0.834077339425114,0.03644576056566559,0.1251915207058196,0.5558458044183581
Super built-up  Area,Ready To Move,Prashanth Nagar,3,1800.0,3.0,0.0,150.0,12.9776188,77.5313254,0.2680808656143189,0.21822581406178,0.18320264255195898,0.20680484534423896,0.9913559099624465,0.1709344674256042,0.17552771187284077,0.08818760057531701
Carpet  Area,Ready To Move,Sampigehalli,3,1592.0,3.0,2.0,75.0,13.0805925,77.6291328,0.12486984095787196,0.6635562954950295,0.5033221234306157,0.5155175223889666,4.861692267547365,0.7244427055949686,0.6926241995506509,0.46339126882932435
Plot  Area,Ready To Move,RMV,3,2000.0,3.0,2.0,365.0,13.0360109,77.5695288,0.4261186412677136,0.23016829477493658,0.6835717594737608,0.24790917993688982,1.084138439304588,0.2016722099492652,0.24322361973522807,0.021407978285310943
Super built-up  Area,21-Dec,Bagalur Main Road,2,950.0,2.0,2.0,50.0,13.1302377,77.6664452,0.48517274002812105,1.5571914919300207,0.6070760213981506,0.0,6.252099467228026,1.109437887942206,0.3209914703021338,2.0080766159264254
Super built-up  Area,19-Mar,Gopalapura,3,2023.71,3.0,2.0,275.0,12.9806131,77.5581149,0.15683151149829633,0.2662074903958727,0.38164486783020846,0.0,0.6295871338818664,0.2683650411107853,0.04584399423575971,0.5827183100126838
Built-up  Area,20-Dec,"Hoodi Circle,",3,1629.0,3.0,2.0,79.0,12.9919623,77.7154228,3.758352644286449,3.792653943617019,3.9283000045033782,3.458656251368469,4.184563429923945,3.7773946410850163,3.8921831716570323,3.4844105256936126
Built-up  Area,Ready To Move,Ashirvad Colony,2,1460.0,2.0,1.0,58.0,12.9398513,77.5740326,0.36670052409239684,0.005829126619096073,0.5135354765707014,0.14751585684748736,0.676359019310459,0.38054617771811,0.20008242740272947,0.037744886979800774
Super built-up  Area,Ready To Move,Gokula Extension,4,1200.0,4.0,1.0,175.0,13.0058913,77.5791562,0.1369922393727404,0.17627214767714122,0.19344304992464817,0.0666708891149653,1.7967387225565545,0.11660266174005975,0.14206887414424477,0.10876804646937922
Plot  Area,Ready To Move,Kamakshipalya,2,1000.0,2.0,0.0,165.0,12.9858669,77.5331755,0.37516832550125906,0.30418551728463505,0.5799638306196555,0.2916209268065264,1.7201805002038246,0.35681275942812835,0.33007434742707725,0.25060141318360324
Super built-up  Area,Ready To Move,Samethanahalli,2,1069.0,2.0,1.0,55.0,12.979363,77.7907328,11.575477017198832,11.74212098393834,12.20758583984123,11.736992950523891,12.461347444968547,11.773497306820811,11.815270476767541,11.567263778043031
Super built-up  Area,Ready To Move,Richmond Town,3,2150.0,4.0,2.0,240.0,12.963555,77.6015856,0.13304424359044947,0.27852192254757924,0.20178387625903976,0.32513003718274774,1.4456959473915962,0.178360795617459,0.1821621219062495,0.013985714354895597
Super built-up  Area,Ready To Move,Suddaguntepalya,3,1450.0,3.0,2.0,55.0,12.931045,77.6098888,0.1218229854432103,0.47941877380395836,0.4011311660731974,0.0,1.6189799442271198,0.36314283217272153,0.41951227864525015,0.13340134022081676
Plot  Area,Ready To Move,Thippasandra,4,1200.0,4.0,2.0,200.0,12.973936,77.6509982,0.04238990060748939,0.4463202119686834,0.8029093759129686,0.15299543426570744,1.4233675814407507,0.07115516310346177,0.44736175908013764,0.27176819413813114
Built-up  Area,Ready To Move,Chikkabidarakallu,4,3309.0,4.0,3.0,325.0,13.0523616,77.4879154,0.06162097511878005,0.5329294681484351,0.9415759389575415,0.020041826652967967,0.0,1.5583585832559956,2.152140525334073,0.12100814835789085
Super built-up  Area,Ready To Move,Defence Colony,2,1150.0,2.0,2.0,126.0,12.976171,77.6435315,0.2076564362825665,0.23256953209278042,0.45859900018257405,0.34384527475775056,0.5798763263764246,0.23626854821214208,0.20302997291521993,0.10568584401592052
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,4,1500.0,4.0,2.0,220.0,12.9512353,77.519054,0.5285359673626663,0.7077068413276778,0.14494401505787738,0.17902192398217914,1.1264792372564973,1.0952339235176647,0.5121896588626763,0.03691787206038448
Super built-up  Area,19-Jun,Kodigehalli,2,1270.0,2.0,1.0,98.0,13.0031666,77.7272835,4.642821772102979,4.870258731977423,5.195560649011682,4.73515428975253,5.3875497029469495,5.098549726748234,5.2510291005718335,4.7666593816596885
Super built-up  Area,Ready To Move,Ring Road Nagarbhavi,4,4800.0,4.0,2.0,235.0,12.9605743,77.5127492,0.4119797505990853,0.13869857958525528,0.7692911477601138,0.04435248246486679,2.2618938186520983,0.05779001841506646,0.0,0.11790726711575941
Super built-up  Area,Ready To Move,NS Palya,2,1200.0,2.0,1.0,74.0,12.9089511,77.6035005,0.10262343284258417,0.342385939757841,1.1847926699066444,0.03831145905624788,0.9460960529585378,0.2362315503593162,0.21066354286232103,0.28440552314446743
Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,3,1464.0,3.0,2.0,56.0,12.8921814,77.6483362,0.46622584615558244,0.4024894754649263,1.590037586754037,0.2914893179979951,1.0199203778686394,0.8416407718990452,0.8426565901505942,0.3811037228329746
Plot  Area,Ready To Move,Bank Avenue,4,2000.0,4.0,2.0,99.0,13.0225678,77.6527986,0.5272229010783828,0.288497225101571,0.6657262717071541,0.3094553749999354,1.611142440450325,0.20422022460820263,0.2936268552991627,0.23665944196341318
